date,correlation,fisher_z,p_value,sample_size,user_key
154,0.08107974208255384,0.08125811688948781,0.6701629820305514,30,294
155,0.11132044457021514,0.11178373077916783,0.5581147621944771,30,294
156,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
157,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
158,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
159,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
160,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
161,0.10264696034190664,0.10300976647930637,0.5893624555201931,30,294
162,0.12491915535621556,0.1255750870912851,0.5107173282350733,30,294
163,0.26382238372998756,0.2702123147819714,0.1589192930805799,30,294
164,0.26382238372998756,0.2702123147819714,0.1589192930805799,30,294
165,0.27973916458816295,0.2873990703358435,0.13435058947321768,30,294
166,0.18470585709260784,0.18685042061176868,0.3285049931751438,30,294
167,0.18470585709260784,0.18685042061176868,0.3285049931751438,30,294
168,0.18081632653061225,0.1828264780898984,0.3389699403405048,30,294
169,0.307051685310818,0.3172869217043514,0.09884568940590263,30,294
170,0.3058027382682194,0.3159085484147147,0.10029610320744423,30,294
171,0.3772662585361032,0.3968683975997287,0.03985822526813596,30,294
172,0.43616246752985843,0.46748186757653454,0.01597421026775524,30,294
173,0.42485612285586954,0.45360294528543577,0.019270298570609086,30,294
174,0.47031386049552276,0.5104732630026869,0.008723431034688348,30,294
175,0.532336439210059,0.5933998919181868,0.0024608547604667618,30,294
176,0.532336439210059,0.5933998919181868,0.0024608547604667618,30,294
177,0.5808300666928519,0.6637144701406598,0.0007643150806536676,30,294
178,0.5416450699116067,0.6064807559795047,0.001992667501931824,30,294
179,0.5619494039285591,0.6356777590870385,0.0012307654586499526,30,294
180,0.5762547954490218,0.6568372938263672,0.0008601126676371317,30,294
181,0.5387691569427887,0.6024197326373627,0.0021282815575351375,30,294
182,0.6346340672640461,0.7491374197051884,0.00016543238924953226,30,294
183,0.6571440691064193,0.7877703135077222,7.980392432438868e-05,30,294
46,0.7245488422266098,0.9171552137012735,5.973259925934021e-06,30,473
